pkid,pbid,layers,variables,constraints,method,best_solution_probs,in_constraints_probs,ARG,iteration_count,classcial,quantum,run_times
1,8,5,12,6,HeaSolver,0,0.1953125,258.1974823520028,201,190.5845549509977,12.821121465007309,226304
1,9,5,12,6,HeaSolver,0,0.5859375,224.64785133785213,201,187.8885775879171,14.076393064082367,226304
1,0,1,12,6,ChocoSolver,0,100.0,1.0003255191661242,33,0.3269299859821331,0.5344034640293103,37888
1,1,1,12,6,ChocoSolver,100.0,100.0,0.0,30,0.22119732505234424,0.4706584469531663,34816
1,2,1,12,6,ChocoSolver,0,100.0,5.699218731002604,29,0.4025673030555481,0.44138477895467076,32768
1,3,1,12,6,ChocoSolver,100.0,100.0,0.0,25,0.24179122799250763,0.4150992360082455,28672
1,4,1,12,6,ChocoSolver,17.28515625,100.0,4.331054673063151,28,0.3560358400136465,0.5272949319914915,31744
1,5,1,12,6,ChocoSolver,23.2421875,100.0,0.32898437486840626,31,0.2991177300136769,0.4638232519791927,35840
1,6,1,12,6,ChocoSolver,100.0,100.0,0.0,22,0.17147469297924545,0.3620528290193761,25600
1,7,1,12,6,ChocoSolver,0,100.0,0.16666666652777776,25,0.26004582598397974,0.39611333001812454,28672
1,8,1,12,6,ChocoSolver,0,100.0,1.3108723943768084,31,0.42948066201643087,0.47389834899513517,35840
1,9,1,12,6,ChocoSolver,0,100.0,0.0999999999,24,0.16435149595781695,0.49930109303386416,27648
2,0,5,8,6,PenaltySolver,0,1.7578125,1875.9550593654494,121,31.30779035098385,11.155715783024789,137216
2,1,5,8,6,PenaltySolver,1.5625,3.41796875,271.3359369573281,114,31.80353195000498,8.204078351001954,129024
2,2,5,8,6,PenaltySolver,0.390625,1.953125,235.52842855774617,104,27.996332609123783,9.476825389880105,117760
2,3,5,8,6,PenaltySolver,9.375,13.37890625,68.06652109966674,105,27.288163252960658,8.072326476045419,118784
2,4,5,8,6,PenaltySolver,0.1953125,1.85546875,1082.3388617758058,105,27.653096133988583,10.521180403011385,118784
2,5,5,8,6,PenaltySolver,3.90625,5.37109375,1352.574205224258,130,32.60054164189205,10.39450097711233,147456
2,6,5,8,6,PenaltySolver,0.09765625,1.5625,291.56863797633054,103,26.93003752497316,10.967717477033148,116736
2,7,5,8,6,PenaltySolver,1.26953125,2.734375,99.95507805836327,96,26.217752027951065,8.391673720048857,108544
2,8,5,8,6,PenaltySolver,0.5859375,2.9296875,289.60937458627234,116,31.165996002979227,9.265540255029919,131072
2,9,5,8,6,PenaltySolver,0.68359375,5.078125,84.26079958278775,98,25.561190565975267,9.04955537202477,110592
2,0,5,8,6,CyclicSolver,0,99.90234375,16.764648269853517,128,5.882424798051943,18.204896180948708,144384
2,1,5,8,6,CyclicSolver,28.61328125,38.57421875,127.7166013070668,118,13.284882610969362,17.350131021026755,133120
2,2,5,8,6,CyclicSolver,17.28515625,45.1171875,66.13368048207369,116,13.978627487973426,15.705513639026321,131072
2,3,5,8,6,CyclicSolver,7.8125,37.20703125,42.438821206653635,125,14.532795679071569,17.330882778929663,141312
2,4,5,8,6,CyclicSolver,16.6015625,70.3125,126.1049798382251,119,9.434045257949037,17.18188473704504,134144
2,5,5,8,6,CyclicSolver,1.5625,12.3046875,843.0722571942774,108,13.337922376013012,15.267752775995177,121856
2,6,5,8,6,CyclicSolver,1.7578125,27.734375,105.13602105516283,118,13.20993982499931,17.1195273649937,133120
2,7,5,8,6,CyclicSolver,14.453125,25.78125,51.2082030908612,129,14.715856145048747,17.656779002951225,145408
2,8,5,8,6,CyclicSolver,2.9296875,31.25,117.2610210378414,125,14.297092065869947,17.658992139127804,141312
2,9,5,8,6,CyclicSolver,24.31640625,35.3515625,39.43807442533054,118,14.467075239110272,16.853678378887707,133120
2,0,5,8,6,HeaSolver,0.29296875,4.4921875,1904.945293450547,201,55.57317072490696,16.96152021808666,226304
2,1,5,8,6,HeaSolver,1.953125,5.76171875,262.304491662891,201,56.65660786991066,15.957310158089967,226304
2,2,5,8,6,HeaSolver,0.1953125,5.859375,223.53548152246054,201,55.36053431000619,17.75991418598278,226304
2,3,5,8,6,HeaSolver,1.07421875,4.39453125,81.32531015436746,201,56.13303343503503,16.60152911496698,226304
2,4,5,8,6,HeaSolver,0.48828125,4.6875,986.4868114738159,201,56.30584575611283,15.783049508885597,226304
2,5,5,8,6,HeaSolver,1.66015625,5.6640625,1352.232408352676,201,54.91490127313591,17.933516013858025,226304
2,6,5,8,6,HeaSolver,0.390625,5.95703125,288.54059668601343,201,56.44825932805543,15.569748493944644,226304
2,7,5,8,6,HeaSolver,2.1484375,5.46875,87.8429035872714,201,54.138856347766705,18.37671608122764,226304
2,8,5,8,6,HeaSolver,1.46484375,6.0546875,289.01827525675964,201,53.99789711509948,18.874165225890465,226304
2,9,5,8,6,HeaSolver,3.90625,5.76171875,78.5084443472009,201,55.25038576297811,16.959246784026618,226304
2,0,1,8,6,ChocoSolver,15.0390625,100.0,12.058593629414064,34,0.37632234490592964,0.4238712570950156,38912
2,1,1,8,6,ChocoSolver,100.0,100.0,0.0,18,0.11881027297931723,0.22182559400971513,20480
2,2,1,8,6,ChocoSolver,100.0,100.0,0.0,20,0.11105247103841975,0.25408380397129804,23552
2,3,1,8,6,ChocoSolver,8.0078125,100.0,0.22914751824756027,32,0.2935404739837395,0.3873128410195932,36864
2,4,1,8,6,ChocoSolver,100.0,100.0,0.0,21,0.1405111270287307,0.2690297279768856,24576
2,5,1,8,6,ChocoSolver,100.0,100.0,0.0,26,0.14826380203885492,0.32201447695842944,29696
2,6,1,8,6,ChocoSolver,100.0,100.0,0.0,23,0.11858896601188462,0.28913911899144296,26624
2,7,1,8,6,ChocoSolver,100.0,100.0,0.0,20,0.1003909590508556,0.25231772994447965,23552
2,8,1,8,6,ChocoSolver,0,100.0,0.8571428559183674,27,0.12513499804481398,0.33162433895631693,30720
2,9,1,8,6,ChocoSolver,6.25,100.0,0.9575482531132069,27,0.14583097204740625,0.3227198849635897,30720
