pkid,pbid,layers,variables,constraints,method,best_solution_probs,in_constraints_probs,ARG,iteration_count,classcial,quantum,run_times
0,0,5,6,3,PenaltySolver,6.15234375,10.546875,41.0144186339621,102,7.953175727088819,19.568031766917557,115712
0,1,5,6,3,PenaltySolver,3.41796875,12.5,22.8502854479422,117,8.462773978957557,20.50812690204475,132096
0,2,5,6,3,PenaltySolver,1.171875,5.859375,40.0073784499959,120,8.07308194100915,21.306713304002187,136192
0,3,5,6,3,PenaltySolver,3.3203125,16.9921875,30.747995460790527,101,6.74545433401363,19.401982058989233,114688
0,4,5,6,3,PenaltySolver,3.61328125,16.015625,44.53829516907979,115,8.403585679945536,20.62542528405902,130048
0,5,5,6,3,PenaltySolver,1.3671875,6.0546875,30.395914700876702,110,7.931325294965063,20.57241621603316,124928
0,6,5,6,3,PenaltySolver,17.578125,24.12109375,23.64615884290659,114,8.49711107290932,20.15098937008588,129024
0,7,5,6,3,PenaltySolver,2.83203125,11.23046875,186.48404885755318,119,7.2421307929907925,21.536340115009807,134144
0,8,5,6,3,PenaltySolver,0.68359375,24.51171875,64.16872822731251,112,7.226828865997959,21.253075772008742,126976
0,9,5,6,3,PenaltySolver,4.1015625,12.6953125,30.297851549875894,107,7.948713899080758,19.863501864922,120832
0,0,5,6,3,CyclicSolver,10.3515625,34.5703125,25.726562484866726,119,4.705572412829497,24.21376552816946,134144
0,1,5,6,3,CyclicSolver,4.19921875,20.703125,15.019193203358002,135,4.979221788991708,25.96038345101988,152576
0,2,5,6,3,CyclicSolver,1.85546875,31.15234375,21.826822904540652,111,4.37567521193705,23.663138367061038,125952
0,3,5,6,3,CyclicSolver,3.3203125,26.5625,21.824321534566145,94,4.232261817131075,20.9320236738713,106496
0,4,5,6,3,CyclicSolver,3.125,65.625,12.468889500022222,124,5.388928699976532,24.159871124022175,140288
0,5,5,6,3,CyclicSolver,1.85546875,40.91796875,13.614339187035691,133,4.60734082700219,26.081245118999504,150528
0,6,5,6,3,CyclicSolver,0,30.76171875,16.606259292687493,97,3.6334643949812744,21.84595443001308,109568
0,7,5,6,3,CyclicSolver,8.49609375,42.96875,98.78385383738716,131,5.453855816973373,25.30597802202101,148480
0,8,5,6,3,CyclicSolver,30.6640625,48.53515625,28.43977861423358,128,4.3652307060256135,25.818945853985497,144384
0,9,5,6,3,CyclicSolver,1.7578125,36.71875,14.301432285707737,118,4.289648340956774,25.234922602045117,133120
0,0,5,6,3,HeaSolver,4.1015625,14.84375,38.18141082312858,201,15.111220831196988,34.44474815481226,226304
0,1,5,6,3,HeaSolver,5.37109375,18.5546875,23.903282743210276,201,14.970871080062352,35.30715280593722,226304
0,2,5,6,3,HeaSolver,1.953125,15.234375,35.92165796615463,201,15.960898515040753,34.33251474995632,226304
0,3,5,6,3,HeaSolver,5.6640625,15.13671875,33.70476971910275,201,14.639490089030005,35.999842738965526,226304
0,4,5,6,3,HeaSolver,2.83203125,18.65234375,44.54024829407839,201,15.787095732986927,34.75148104102118,226304
0,5,5,6,3,HeaSolver,2.1484375,17.578125,25.97924803605031,201,15.897935338958632,34.57554184504261,226304
0,6,5,6,3,HeaSolver,6.640625,19.3359375,30.51311382475566,201,15.347309388860594,35.18476356714382,226304
0,7,5,6,3,HeaSolver,2.734375,17.96875,216.07063730059787,201,15.337087969091954,35.26999422391236,226304
0,8,5,6,3,HeaSolver,7.03125,19.62890625,72.44466137783925,201,14.547573546908097,35.13417893210135,226304
0,9,5,6,3,HeaSolver,2.734375,19.140625,25.594319650794034,201,15.971866081134067,34.60330439386598,226304
0,0,1,6,3,ChocoSolver,100.0,100.0,0.0,25,0.15645272395340726,0.24631411804875825,28672
0,1,1,6,3,ChocoSolver,100.0,100.0,0.0,21,0.13816374704765622,0.22016314095526468,24576
0,2,1,6,3,ChocoSolver,22.75390625,100.0,0.9053819439414544,28,0.14992748298391234,0.27335193401086144,31744
0,3,1,6,3,ChocoSolver,4.8828125,100.0,0.2161287005441428,27,0.14745698700426146,0.2598268309957348,30720
0,4,1,6,3,ChocoSolver,26.26953125,100.0,0.649902343285784,29,0.20937452504585963,0.2744427969591925,32768
0,5,1,6,3,ChocoSolver,0,100.0,0.3348795571521335,30,0.16335242801869754,0.2923774749797303,34816
0,6,1,6,3,ChocoSolver,0,100.0,0.14285714278911565,23,0.1345848650089465,0.2303559360007057,26624
0,7,1,6,3,ChocoSolver,0.1953125,100.0,3.0026041566579864,30,0.18108436492912006,0.2970530350721674,34816
0,8,1,6,3,ChocoSolver,25.390625,100.0,1.4952256927830825,29,0.21555593798984773,0.2825005470076576,32768
0,9,1,6,3,ChocoSolver,2.34375,100.0,0.12613932286410862,27,0.18774917398695834,0.26481100301316474,30720
1,0,5,15,8,PenaltySolver,0,0.1953125,92.05224606498368,105,155.7333493319893,8.599853330015321,118784
1,1,5,15,8,PenaltySolver,0,0.09765625,228.04874655475103,94,136.42849263288372,7.866574117113487,106496
1,2,5,15,8,PenaltySolver,0,0,109.43789781826374,96,143.503420030087,7.911847135910648,108544
1,3,5,15,8,PenaltySolver,0,1.3671875,77.56226744818463,116,134.5329720138834,9.082630765115027,131072
1,4,5,15,8,PenaltySolver,0,0,148.13388664468306,94,139.98044331792335,7.890662467078073,106496
1,5,5,15,8,PenaltySolver,0,0.1953125,133.23938513228723,98,146.8381690049573,8.122864759032382,110592
1,6,5,15,8,PenaltySolver,0.1953125,0.390625,201.5432290323045,97,144.36757504203706,8.230162815962103,109568
