pkid,pbid,layers,variables,constraints,method,best_solution_probs,in_constraints_probs,ARG,iteration_count,classcial,quantum,run_times
0,9,1,6,3,ChocoSolver,100.0,100.0,0.0,24,0.11045141471549869,0.3631321028806269,27648
1,0,5,15,8,PenaltySolver,0,0,140.2583983673708,105,1490.20803963067,2096.9997539585456,118784
1,1,5,15,8,PenaltySolver,0,3.22265625,72.22877034903097,110,1132.0592220933177,2205.722733502742,124928
1,2,5,15,8,PenaltySolver,0,0,231.45793251426312,103,1548.3152345647104,2013.4162229383364,116736
1,3,5,15,8,PenaltySolver,0,0.5859375,63.95324705032711,93,1138.4425420467742,1976.814152337145,105472
1,4,5,15,8,PenaltySolver,0.29296875,1.26953125,263.7836368596848,99,1418.6075234599411,2047.5325932968408,111616
1,5,5,15,8,PenaltySolver,0,0.78125,57.00494198083184,89,1286.6106069083326,1789.252226009965,100352
1,6,5,15,8,PenaltySolver,0,0,261.6963864570536,112,1476.242831693031,2151.8876867950894,126976
1,7,5,15,8,PenaltySolver,0,0.48828125,77.51441588570742,115,1310.8435637131333,2230.218076133635,130048
1,8,5,15,8,PenaltySolver,0,0.48828125,109.10660801230188,98,1427.348021053709,1998.7641285210848,110592
1,9,5,15,8,PenaltySolver,0,0.09765625,144.36708977156644,94,348.8821405079216,530.0797122698277,106496
1,0,5,15,8,CyclicSolver,0,1.171875,86.43046870678477,97,507.576300395187,2301.022289234679,109568
1,1,5,15,8,CyclicSolver,0.87890625,3.3203125,43.709876000017445,138,509.3961881981231,3162.4072270030156,155648
1,2,5,15,8,CyclicSolver,0.29296875,3.125,118.51179377902938,118,1183.842993041966,2693.0295387860388,133120
1,3,5,15,8,CyclicSolver,0,1.3671875,45.29089354053409,116,1291.970710510388,2570.672531517688,131072
1,4,5,15,8,CyclicSolver,0,0.68359375,158.82324201102972,107,1342.3281745431013,2452.8805394847877,120832
1,5,5,15,8,CyclicSolver,0,2.5390625,48.02722536423417,108,1256.7740114675835,2544.4085895456374,121856
1,6,5,15,8,CyclicSolver,0,1.46484375,154.4541014080459,121,708.2359454175457,2861.084091521334,137216
1,7,5,15,8,CyclicSolver,0,0.5859375,80.99432659833603,88,494.6602353877388,2109.838253546972,99328
1,8,5,15,8,CyclicSolver,0,23.73046875,48.275553358596916,137,715.7340582269244,3089.6873100409284,154624
1,9,5,15,8,CyclicSolver,0.390625,3.7109375,70.07216793371391,105,262.2384074195288,1236.4553689514287,118784
1,0,5,15,8,HeaSolver,0,0.1953125,154.19111320415445,201,1588.5571137107909,1830.6138356435113,226304
1,1,5,15,8,HeaSolver,0.09765625,0.1953125,133.8963993983059,201,1660.6019910001196,1765.8068332294933,226304
1,2,5,15,8,HeaSolver,0,0.1953125,237.11523419260365,201,1596.0183755028993,1839.408302395139,226304
1,3,5,15,8,HeaSolver,0.09765625,0.1953125,96.47528073157022,201,1602.1441762419418,1794.9743648306467,226304
1,4,5,15,8,HeaSolver,0,0.1953125,342.8958329523379,201,1623.2579155866988,1798.6085395542905,226304
1,5,5,15,8,HeaSolver,0,0.1953125,93.26464840923798,201,1570.6140356450342,1852.1592630390078,226304
1,6,5,15,8,HeaSolver,0,0.1953125,308.23085906676914,201,1613.026784985792,1814.6556845824234,226304
1,7,5,15,8,HeaSolver,0,0.1953125,147.1925222513369,201,1664.085682678502,1781.118045843672,226304
1,8,5,15,8,HeaSolver,0,0.1953125,171.04964183205576,201,1539.2984367520548,1831.217884132173,226304
1,9,5,15,8,HeaSolver,0,0.29296875,156.86796867156602,201,363.74253565166146,286.51054306933656,226304
1,0,1,15,8,ChocoSolver,21.484375,100.0,0.5012207028743896,32,0.4755134047009051,0.6685939189046621,36864
1,1,1,15,8,ChocoSolver,100.0,100.0,0.0,25,0.27710236329585314,0.5336192445829511,28672
1,2,1,15,8,ChocoSolver,0,100.0,0.616661658179491,30,0.3153552059084177,0.6333956299349666,34816
1,3,1,15,8,ChocoSolver,99.90234375,100.0,0.0004882812498474121,29,0.29516097344458103,0.604744213167578,32768
1,4,1,15,8,ChocoSolver,0,100.0,0.5555555549382716,28,0.254753312561661,0.5917628216557205,31744
1,5,1,15,8,ChocoSolver,0,100.0,0.030303030293847566,23,0.26681453827768564,0.4851731676608324,26624
1,6,1,15,8,ChocoSolver,23.73046875,100.0,1.4584960922915038,32,0.49308188632130623,0.6852929908782244,36864
1,7,1,15,8,ChocoSolver,0,100.0,0.47619047596371883,23,0.24961294140666723,0.5028959074988961,26624
1,8,1,15,8,ChocoSolver,0.87890625,100.0,0.3903537324220257,33,0.3257483346387744,0.6796256536617875,37888
1,9,1,15,8,ChocoSolver,100.0,100.0,0.0,30,0.2846668013371527,0.6181084769777954,34816
2,0,5,21,12,PenaltySolver,0,0,84.49128237268505,119,840.4588950024918,2013.992819014471,134144
2,1,5,21,12,PenaltySolver,0,0,161.93217936226475,83,561.3355570486747,1416.5196958757006,94208
2,2,5,21,12,PenaltySolver,0,0,143.98078372371586,112,1323.9833822296932,2073.908262285404,126976
2,3,5,21,12,PenaltySolver,0,0,155.031249942581,94,692.7424751915969,1527.2213525082916,106496
2,4,5,21,12,PenaltySolver,0,0,207.42412099003792,94,668.6519511337392,1618.8742469181307,106496
2,5,5,21,12,PenaltySolver,0,0.09765625,259.694335752004,125,925.5024761827663,2022.5130737773143,141312
2,6,5,21,12,PenaltySolver,0,0,153.70328118851867,107,781.5494240578264,1791.1123579824343,120832
2,7,5,21,12,PenaltySolver,0,0,115.14433590871391,85,645.6850692015141,1517.295892692171,96256
2,8,5,21,12,PenaltySolver,0,0,220.93717437395847,95,640.6772556696087,1513.4010831564665,107520
2,9,5,21,12,PenaltySolver,0,0,89.79654151773255,106,780.3184021646157,1173.7150575416163,119808
2,0,5,21,12,CyclicSolver,0,0.09765625,64.00092890969489,92,665.0363722718321,1415.5918999980204,104448
2,1,5,21,12,CyclicSolver,0,0.48828125,64.38934534417609,100,741.8344952277839,1488.0431008194573,113664
2,2,5,21,12,CyclicSolver,0,0.390625,63.31864287271979,119,809.506110271439,1888.6474509155378,134144
2,3,5,21,12,CyclicSolver,0,0,102.19737409409356,98,1183.7968842089176,1600.8032562430017,110592
2,4,5,21,12,CyclicSolver,0,0.1953125,127.84624017045188,106,758.8256590766832,1601.752697700169,119808
2,5,5,21,12,CyclicSolver,0,0.68359375,136.66538773720328,121,874.2250064387918,1825.7288492219523,137216
2,6,5,21,12,CyclicSolver,0,0.48828125,74.29871090778052,112,710.823269546032,1705.5007968349382,126976
2,7,5,21,12,CyclicSolver,0,0.390625,59.984277328753926,87,744.4735469650477,1341.6944468868896,98304
2,8,5,21,12,CyclicSolver,0,0.390625,105.47707398251092,120,837.370150404051,1558.4612033106387,136192
2,9,5,21,12,CyclicSolver,0,3.125,46.89412632240387,138,893.8448360078037,1589.3144443640485,155648
2,0,5,21,12,HeaSolver,0,0,114.42328026934798,201,1439.5883648279123,1512.2975424509495,226304
2,1,5,21,12,HeaSolver,0,0,161.53003765981722,201,1463.042476601433,1455.6987416534685,226304
2,2,5,21,12,HeaSolver,0,0,151.0641065540922,201,1266.6204787087627,1553.348189539276,226304
2,3,5,21,12,HeaSolver,0,0,173.53530086165358,201,1321.2309682196938,1505.8222944210283,226304
2,4,5,21,12,HeaSolver,0,0,234.2414061328793,201,1312.605314118322,1490.4452766729519,226304
2,5,5,21,12,HeaSolver,0,0,331.48360746411885,201,1147.6199702131562,1384.9839182817377,226304
2,6,5,21,12,HeaSolver,0,0,185.9169921131332,201,1134.624322521966,1400.8698291559704,226304
2,7,5,21,12,HeaSolver,0,0,116.30698239279825,201,1149.256338863168,1416.5153217846528,226304
2,8,5,21,12,HeaSolver,0,0,221.10012080245232,201,1270.7831914662383,1320.403036159929,226304
2,9,5,21,12,HeaSolver,0,0,113.39174444642885,201,1212.6856773970649,1364.6141350641847,226304
2,0,1,21,12,ChocoSolver,27.34375,100.0,0.35437309442576265,33,0.8839717851951718,0.9571572747081518,37888
2,1,1,21,12,ChocoSolver,11.23046875,100.0,0.5787984911797246,29,0.8274129340425134,0.7976396582089365,32768
2,2,1,21,12,ChocoSolver,99.90234375,100.0,0.0003465221773075735,26,0.44656958896666765,0.7895521949976683,29696
2,3,1,21,12,ChocoSolver,0.09765625,100.0,0.22186053232523684,30,0.5504036685451865,0.8100626836530864,34816
2,4,1,21,12,ChocoSolver,7.51953125,100.0,0.9864257807567871,30,0.8372463886626065,0.9398391745053232,34816
2,5,1,21,12,ChocoSolver,0,100.0,1.0701032358427833,29,0.6220312775112689,0.8510091542266309,32768
2,6,1,21,12,ChocoSolver,25.0,100.0,0.606992187257203,31,0.8325801505707204,0.9233504594303668,35840
2,7,1,21,12,ChocoSolver,1.07421875,100.0,0.252124023374469,28,0.6743226228281856,0.7948996401391923,31744
2,8,1,21,12,ChocoSolver,0,100.0,0.6190476187528344,23,0.4279845654964447,0.6632007895968854,26624
2,9,1,21,12,ChocoSolver,0,100.0,0.2928258383432132,29,0.5174207030795515,0.8425238188356161,32768
3,0,5,12,6,PenaltySolver,0.29296875,1.5625,167.60034158737454,132,144.699790680781,8.99753163009882,149504
3,1,5,12,6,PenaltySolver,0,1.953125,166.70839827079158,121,137.35316043766215,8.18251648824662,137216
3,2,5,12,6,PenaltySolver,0.5859375,2.34375,105.78417963460791,124,169.11313914041966,8.269499343354255,140288
3,3,5,12,6,PenaltySolver,0.09765625,0.5859375,177.45612967118757,106,143.73332937527448,7.008559075649828,119808
3,4,5,12,6,PenaltySolver,0,2.5390625,68.72407667330724,132,155.2558002360165,8.825301708187908,149504
3,5,5,12,6,PenaltySolver,0.78125,3.125,69.1354003560573,104,118.28435947513208,6.8657985385507345,117760
3,6,5,12,6,PenaltySolver,0.09765625,0.9765625,1128.3124943584376,114,152.83855937281623,7.611072428524494,129024
3,7,5,12,6,PenaltySolver,0,0,175.298602629578,102,139.10079342592508,6.817088141106069,115712
3,8,5,12,6,PenaltySolver,0.87890625,2.9296875,188.09033179613706,118,133.64068146422505,7.923491575755179,133120
3,9,5,12,6,PenaltySolver,0.1953125,1.07421875,279.85058553771347,116,151.97076449124143,7.6959486566483974,131072
3,0,5,12,6,CyclicSolver,1.953125,12.3046875,102.2214354190982,131,45.261643967125565,11.350525552872568,148480
3,1,5,12,6,CyclicSolver,99.70703125,99.70703125,0.115624999884375,123,12.78428356628865,10.652498886920512,139264
3,2,5,12,6,CyclicSolver,3.80859375,12.59765625,42.267089822616455,121,39.52600336493924,10.502165440935642,137216
3,3,5,12,6,CyclicSolver,0.9765625,10.44921875,67.54236773650587,111,37.235500312410295,9.860209779348224,125952
3,4,5,12,6,CyclicSolver,0,99.90234375,0.19975142036374935,127,12.088448169641197,10.881105753593147,143360
3,5,5,12,6,CyclicSolver,4.296875,12.01171875,43.22324216588838,100,33.363908587023616,8.77605217974633,113664
3,6,5,12,6,CyclicSolver,2.83203125,11.9140625,436.7729470348853,119,38.72293763188645,10.254421765450388,134144
3,7,5,12,6,CyclicSolver,0,99.8046875,0.9045222348811367,157,24.907183641102165,13.442665518727154,177152
3,8,5,12,6,CyclicSolver,4.19921875,29.6875,76.93786611476516,136,32.88122947560623,11.938504768535495,153600
3,9,5,12,6,CyclicSolver,0,99.8046875,2.6821986568825733,139,16.42139345733449,12.11533822491765,156672
3,0,5,12,6,HeaSolver,0.09765625,0.5859375,283.1125484742343,201,290.182537461631,6.227259683422744,226304
3,1,5,12,6,HeaSolver,0.09765625,0.390625,226.02304664897693,201,284.7758905380033,6.089136832859367,226304
3,2,5,12,6,HeaSolver,0.09765625,0.390625,116.13183587943408,201,279.47044832631946,5.964964896440506,226304
3,3,5,12,6,HeaSolver,0.1953125,0.5859375,174.58706416858686,201,282.9580602021888,5.958195724524558,226304
3,4,5,12,6,HeaSolver,0,0.390625,102.63356706982565,201,280.2486111149192,6.16044120118022,226304
3,5,5,12,6,HeaSolver,0.09765625,0.390625,116.14003900442998,201,279.35627449164167,6.10138660017401,226304
3,6,5,12,6,HeaSolver,0.09765625,0.5859375,1133.2641544899293,201,287.9964564824477,6.089967647567391,226304
3,7,5,12,6,HeaSolver,0.09765625,0.390625,173.43945299158503,201,281.4962174911052,6.210894223768264,226304
3,8,5,12,6,HeaSolver,0,0.390625,290.38732873857833,201,279.7710568709299,6.0303300730884075,226304
3,9,5,12,6,HeaSolver,0.1953125,0.5859375,324.5895642684435,201,283.63145889434963,6.0177991315722466,226304
3,0,1,12,6,ChocoSolver,0,100.0,0.49999999937499995,22,0.23943692725151777,0.6777901351451874,25600
3,1,1,12,6,ChocoSolver,0,100.0,1.5619140609380857,29,0.6213432811200619,0.7864987598732114,32768
3,2,1,12,6,ChocoSolver,0,100.0,0.6650390621674804,34,0.5343139227479696,0.9009168511256576,38912
3,3,1,12,6,ChocoSolver,100.0,100.0,0.0,22,0.2616119678132236,0.6647834470495582,25600
3,4,1,12,6,ChocoSolver,100.0,100.0,0.0,23,0.36531757563352585,0.6707868962548673,26624
3,5,1,12,6,ChocoSolver,0,100.0,0.767333983991333,31,0.4618010981939733,0.8659799178130925,35840
3,6,1,12,6,ChocoSolver,14.35546875,100.0,4.608398414458008,31,0.547116466332227,0.8911827919073403,35840
3,7,1,12,6,ChocoSolver,100.0,100.0,0.0,22,0.30979337450116873,0.6477098716422915,25600
3,8,1,12,6,ChocoSolver,35.9375,100.0,1.4266357404042052,32,0.5090536898933351,0.8711772812530398,36864
3,9,1,12,6,ChocoSolver,100.0,100.0,0.0,22,0.26691747875884175,0.6592531250789762,25600
4,0,5,15,9,PenaltySolver,0,0.29296875,102.84008784777495,112,1186.7276615975425,3397.0712163005956,126976
4,1,5,15,9,PenaltySolver,0.1953125,0.29296875,123.62413187576436,119,1476.950962469913,3329.6789986183867,134144
4,2,5,15,9,PenaltySolver,0.78125,4.4921875,78.36400302299391,126,1125.9392765224911,3919.0745458696038,142336
4,3,5,15,9,PenaltySolver,0,0,190.4500731231562,93,1097.7563411416486,2840.632258304395,105472
4,4,5,15,9,PenaltySolver,0.09765625,0.09765625,113.10391767243887,116,926.6033708895557,3430.5662041855976,131072
4,5,5,15,9,PenaltySolver,0.09765625,0.5859375,323.2995252077864,137,1488.478482441511,3631.0724651566707,154624
4,6,5,15,9,PenaltySolver,0.09765625,0.09765625,113.02599154306692,103,1192.0820738021284,3147.2864600750618,116736
4,7,5,15,9,PenaltySolver,0.390625,1.953125,538.1254869359362,125,1194.5752376560122,3615.5666129281744,141312
4,8,5,15,9,PenaltySolver,0.09765625,0.09765625,106.79424834679509,107,1187.4076575208455,3555.422060351353,120832
4,9,5,15,9,PenaltySolver,0,0.1953125,258.3211386234068,98,428.5267495326698,1079.5960414852016,110592
4,0,5,15,9,CyclicSolver,0,98.92578125,1.0469156896679517,116,229.3271658415906,2748.018072276376,131072
4,1,5,15,9,CyclicSolver,0,98.33984375,1.2983398430287,137,275.3262514611706,3181.230027718004,154624
4,2,5,15,9,CyclicSolver,0.09765625,0.1953125,83.79063345541711,101,1050.801827495452,2351.9134752969258,114688
4,3,5,15,9,CyclicSolver,0.1953125,0.29296875,123.71978752033138,85,902.656971544493,2017.2967398525216,96256
4,4,5,15,9,CyclicSolver,0,0.5859375,115.55865112687727,83,1014.700256859418,2135.6372192152776,94208
4,5,5,15,9,CyclicSolver,0.09765625,0.48828125,261.2770643588899,122,932.0942944129929,2676.781713697128,138240
4,6,5,15,9,CyclicSolver,0,0.390625,75.46980165366546,97,1058.8197736432776,2229.8049961058423,109568
4,7,5,15,9,CyclicSolver,0,100.0,3.49999999125,111,190.7539937319234,2754.209993590135,125952
4,8,5,15,9,CyclicSolver,0.68359375,6.93359375,52.64621496029441,123,924.8473933562636,2680.7619161466137,139264
4,9,5,15,9,CyclicSolver,0,93.9453125,4.2703575688304936,166,180.2862598830834,982.9888118258677,187392
4,0,5,15,9,HeaSolver,0,0.09765625,146.08508294694371,201,1531.10129608633,1781.2853563758545,226304
4,1,5,15,9,HeaSolver,0,0.09765625,194.25173600319346,201,1673.3696360751055,1624.5602779318579,226304
4,2,5,15,9,HeaSolver,0,0.29296875,148.80617350867124,201,1654.910354800988,1648.110911868047,226304
4,3,5,15,9,HeaSolver,0,0.09765625,218.96783433580134,201,1599.6677307966165,1733.9176345742308,226304
4,4,5,15,9,HeaSolver,0,0.09765625,205.89424390462102,201,1598.9415721581317,1715.9572024950758,226304
4,5,5,15,9,HeaSolver,0.29296875,0.29296875,488.48018903431404,201,1600.4852966014296,1738.338904811535,226304
4,6,5,15,9,HeaSolver,0,0.09765625,134.87199514043385,201,1554.2882928200997,1768.082054049708,226304
4,7,5,15,9,HeaSolver,0.09765625,0.09765625,874.7595192974762,201,1601.2563954568468,1743.6311774491332,226304
4,8,5,15,9,HeaSolver,0.29296875,0.29296875,118.08398433428138,201,1581.045132287778,1723.8169390959665,226304
4,9,5,15,9,HeaSolver,0,0,274.2364030342412,201,488.5413086870685,366.89874454494566,226304
4,0,1,15,9,ChocoSolver,0,100.0,0.7916666663368055,13,0.17397516267374158,0.30283966939896345,15360
4,1,1,15,9,ChocoSolver,0,100.0,0.1111111110493827,21,0.22357975644990802,0.45994022488594055,24576
4,2,1,15,9,ChocoSolver,25.1953125,100.0,0.30371093736795174,31,0.4544531204737723,0.7664805892854929,35840
4,3,1,15,9,ChocoSolver,0,100.0,0.9374999994140625,13,0.15397369069978595,0.32325107138603926,15360
4,4,1,15,9,ChocoSolver,0,100.0,0.41348805122735993,30,0.2918744692578912,0.6928361803293228,34816
4,5,1,15,9,ChocoSolver,0,100.0,0.761300222126714,33,0.5090927984565496,0.8589942017570138,37888
4,6,1,15,9,ChocoSolver,0,100.0,0.7692307689349113,13,0.15072247991338372,0.31363907363265753,15360
4,7,1,15,9,ChocoSolver,100.0,100.0,0.0,22,0.2133083362132311,0.49843242578208447,25600
4,8,1,15,9,ChocoSolver,23.2421875,100.0,0.308358027910911,33,0.47092787828296423,0.8367613074369729,37888
4,9,1,15,9,ChocoSolver,0,100.0,0.9230769223668639,13,0.15939904702827334,0.28807639284059405,15360
5,0,5,24,12,PenaltySolver,0,0,760.4865713150167,99,1331.4093748200685,2546.4552459400147,111616
5,1,5,24,12,PenaltySolver,0,0,607.9056634545943,94,1065.811837387737,2720.7907959483564,106496
5,2,5,24,12,PenaltySolver,0,0,468.3052881013036,110,1470.8137815855443,2650.326939609833,124928
5,3,5,24,12,PenaltySolver,0,0,605.222872591419,94,1312.5941636906937,2619.878578068223,106496
5,4,5,24,12,PenaltySolver,0,0,460.2152619480605,90,1266.8620887105353,2545.5987810492516,102400
5,5,5,24,12,PenaltySolver,0,0,432.0597323528171,115,842.8803642867133,2099.3001988222823,130048
5,6,5,24,12,PenaltySolver,0,0,265.65238801845345,90,931.227514762897,1512.756589625962,102400
5,7,5,24,12,PenaltySolver,0,0,391.63535130140974,85,894.3704201993532,1519.6905725169927,96256
5,8,5,24,12,PenaltySolver,0,0,1019.6083967381527,99,891.7025823625736,1886.8088298155926,111616
5,9,5,24,12,PenaltySolver,0,0,523.9486856032285,114,962.6978848068975,1741.5948751224205,129024
5,0,5,24,12,CyclicSolver,0,97.65625,4.558105463052367,152,329.2885324615054,2649.977356028743,172032
5,1,5,24,12,CyclicSolver,0,96.58203125,5.3303710884196285,131,360.9467404130846,2628.9289833600633,148480
5,2,5,24,12,CyclicSolver,0,0.09765625,226.3086686961087,95,976.3543773312122,1668.5337874745019,107520
5,3,5,24,12,CyclicSolver,0,100.0,0.6666666659259258,156,456.5761910318397,2895.2284342311323,176128
5,4,5,24,12,CyclicSolver,0,0,57.984374958582585,165,453.2553679635748,2890.237022173591,186368
5,5,5,24,12,CyclicSolver,0,99.12109375,2.656738276822103,142,360.6711455830373,2157.8256440758705,160768
5,6,5,24,12,CyclicSolver,0,98.046875,2.047008166683178,125,312.92562201526016,1880.6177993188612,141312
5,7,5,24,12,CyclicSolver,0,5.078125,56.966927045355376,132,433.36545709101483,2080.8531262348406,149504
5,8,5,24,12,CyclicSolver,0,99.90234375,1.8994140593343098,132,372.5865402617492,1968.7319021751173,149504
5,9,5,24,12,CyclicSolver,0,0.48828125,76.73606172001267,141,273.2616204796359,2087.704507848248,159744
5,0,5,24,12,HeaSolver,0,0,771.231566418773,201,1325.276854406111,961.7015220308676,226304
5,1,5,24,12,HeaSolver,0,0,608.3086907979413,201,1293.195541115012,1025.3329583262093,226304
5,2,5,24,12,HeaSolver,0,0,466.3095699538003,201,1307.1379631608725,975.8919221661054,226304
5,3,5,24,12,HeaSolver,0,0,671.8593742534895,201,1463.4396858788095,969.4943623044528,226304
5,4,5,24,12,HeaSolver,0,0,432.1118160975987,201,1306.3553624921478,944.3588590295985,226304
5,5,5,24,12,HeaSolver,0,0,1024.9586571459022,201,1333.9326917463914,914.0826615234837,226304
5,6,5,24,12,HeaSolver,0,0,280.3811699719858,201,1317.2291559963487,934.1420844416134,226304
5,7,5,24,12,HeaSolver,0,0,409.94928358086713,201,1388.4074544575997,988.3565131332725,226304
5,8,5,24,12,HeaSolver,0,0,1032.4547508834087,201,1332.904644078575,909.4216980105266,226304
5,9,5,24,12,HeaSolver,0,0,561.5601024724454,201,1408.1229922566563,888.6473553082906,226304
5,0,1,24,12,ChocoSolver,0,100.0,2.6249999967187496,21,0.6115594035945833,0.8556432779878378,24576
5,1,1,24,12,ChocoSolver,0,100.0,1.0019531239980468,28,1.0127489971928298,1.005222694016993,31744
5,2,1,24,12,ChocoSolver,0,100.0,0.9999999992307692,26,0.7248465674929321,0.9796538655646145,29696
5,3,1,24,12,ChocoSolver,0,100.0,0.7812499991319444,29,1.2625016458332539,1.0760152144357562,32768
5,4,1,24,12,ChocoSolver,0,100.0,1.3571428561734693,23,0.8988103931769729,1.390383290592581,26624
5,5,1,24,12,ChocoSolver,0,100.0,3.9999999933333332,28,0.8390136929228902,1.0113471611402929,31744
5,6,1,24,12,ChocoSolver,0,100.0,1.0917968745037288,35,4.017801501788199,1.510495690163225,39936
5,7,1,24,12,ChocoSolver,0,100.0,1.3333333324444443,21,1.0182407624088228,1.3130197636783123,24576
5,8,1,24,12,ChocoSolver,0,100.0,2.81852213071913,26,1.3707359894178808,0.9725923924706876,29696
5,9,1,24,12,ChocoSolver,0,100.0,1.8181818165289254,21,1.0240922956727445,1.1605329010635614,24576
6,0,5,8,6,PenaltySolver,1.171875,1.85546875,217520019531.25,114,36.69876326015219,4.090441421139985,129024
6,1,5,8,6,PenaltySolver,1.26953125,5.56640625,99.454589772711,107,34.64413472311571,3.7348043005913496,120832
6,2,5,8,6,PenaltySolver,0.87890625,9.5703125,1454.2040870204592,108,31.27056321548298,3.7942281826399267,121856
6,3,5,8,6,PenaltySolver,1.953125,4.58984375,205.37541823339225,120,39.87750515760854,4.37259730650112,136192
6,4,5,8,6,PenaltySolver,2.44140625,5.95703125,203154394531.25,116,36.565072019118816,4.192155813798308,131072
6,5,5,8,6,PenaltySolver,1.171875,3.22265625,215.5422708974396,103,33.752186523750424,3.6963626435026526,116736
6,6,5,8,6,PenaltySolver,1.3671875,2.44140625,216.70683572079315,97,31.11463494040072,3.6153154699131846,109568
